col_1,create_age(months),expiry_age(months),update_age(days),URL,Label
989,203,4,270,http://www.techtarget.com/...,0
5550,-1,-1,-1,http://www.comercialadriano.com.br/_Macosx/13/2508f61f4d284517798e5a2b...,1
5583,-1,-1,-1,http://cilakamu.hol.es/...,1
2299,238,98,196,http://www.thesoapopera.com/...,0
436,-1,-1,233,http://mpcs.ac.th/images/home/login.alibaba.com/login.alibaba.com/logi...,1
6182,231,9,468,http://www.sunrisebakery.com/...,0
4253,52,8,108,http://dmtministries.com/USAAI/QSAAID/Iogin/auth_nav/pub_auth/inet/ent...,1
1757,-1,-1,-1,http://torpadokerekpar.hu/js/bookmark/bookmark/ii.php?email=info@marit...,1
1773,35,1,347,http://qwqwqzx-recovery-fanspages.fulba.com/index.htm...,1
2084,14,10,320,http://mydeentv.com/wp-admin/Help/AOL/index-aol.html...,1
1605,204,108,357,http://www.careermuse.com/...,0
4003,-1,-1,-1,http://www.manhattancc.org/...,0
2463,7,5,224,http://sanuae.com/file/index.htm...,1
2966,194,34,108,http://theteaemporium.com/...,0
3803,-1,-1,-1,http://devutilidades.com.br/11/filewords/index.php...,1
6997,13,11,33,http://www.bjpkaushikmachinery.com/cs2/GDOC/GDOC/GD1/a/028d160463370fb...,1
2544,158,22,87,http://www.film-tvstudies.com/...,0
3179,147,9,-1,http://td-textile.ru/CIBCOnline%20olbtxn%20Authentication%20SignOn%20c...,1
1374,-1,-1,-1,http://www.backtrackantarctica.com.au/googledocuments/dpbx/...,1
2769,7,5,203,http://paypalcontrol.com/872d3437012b89bc32ea4e2958af9582/signin/suppo...,1
916,269,7,164,http://www.penton.com/...,0
3814,152,4,152,http://www.theyogastudio.info/...,0
1728,29,19,157,http://www.greenwoodhypnotherapy.co.uk//modules/blog/index.php?id=1...,1
4124,-1,-1,-1,http://gtahouse.ca/wp-content/a/d789c9ed66d653e4683d28fc83566981/...,1
5391,71,1,7,http://www.hospitalsiena.com/templates/atomic/js/...,1
5366,167,1,835,http://www.jamesgourmetcoffee.com/...,0
5115,226,14,8,http://hiroba.dqx.jp.ieual.usa.cc/...,1
1434,147,33,80,http://kiltonmotor.com/others/?rand=13inboxlightaspxn.1774256418&amp;a...,1
1734,-1,-1,-1,http://ccrscoring.co.nz/home/w3webapi/us54/1netlgn/...,1
5700,17,7,136,http://almomahidin.net/042/jabo/6y/ty/login.php?.portal...,1
2342,18,6,563,http://www.osot.pl/php/css/alert/amazon.com/amazon.com/login.php...,1
3566,9,3,268,http://majorfitus.com/Fw/try/26e110be18726be89f69e7d5c2cbcc2d...,1
4450,-1,-1,-1,http://www.foreignpolicyi.org/...,0
2215,-1,-1,-1,http://www.cs.purdue.edu/homes/hosking/cricket/explanation.htm...,0
2657,-1,8,142,http://10000002658.2fh.co/Log.php...,1
1283,180,12,23,http://www.nwresumes.com/...,0
6500,152,4,240,http://www.convertspot.com/...,0
3323,-1,-1,-1,http://yumero.tk/arc/lendin/SMILING/ba7d7f08d4fc4395339a8dfe86f19a46...,1
1536,3,9,78,http://modernyear.com/autodomain/adddomain/domain/others?n=17742564&am...,1
2073,254,46,655,"http://www.foxnews.com/xmlfeed/rss/0,4313,3,00.rss...",0
3918,204,12,403,http://www.wienerlibrary.co.uk/...,0
2105,-1,-1,-1,http://www.ford.com/...,0
1194,-1,-1,-1,http://www.peoplefit.com.au/...,0
5811,159,9,191,http://edconline.net/wp-admin/images/document/4d7d17cbadc36ea38d952337...,1
1951,-1,-1,-1,http://acconstruction.com.au/...,1
2828,27,21,95,http://medi-surg.co.uk/wp-includes/fonts/1af279e05eecfe47ec5711b03c8c1...,1
2437,-1,7,-1,http://www.delhi.gov.in/wps/wcm/connect/doit_dcwest/DCWest/Home/...,0
677,125,7,152,http://skinhairnailinstitutedelhi.com/...,0
4779,35,1,340,http://dioramaconcept.co.uk/js/lib/reason.php...,1
6107,101,19,333,http://www.kspiercing.com/...,0
6210,198,54,236,http://shocking-van.hopto.org/england_touch.html...,1
138,187,77,245,http://en.wikipedia.org/wiki/Google...,0
4149,10,2,284,http://2dayads.com/wp-content/upgrade/US/9cdfb439c7876e703e3/029ec4608...,1
1628,295,17,221,http://dowjones.com/...,0
3901,200,4,245,http://www.montywhitley.com/...,0
4202,104,-1,-115,http://pagesperso-orange.fr/jean-pierre.moreau/...,0
6928,79,5,207,http://uniformespromotex.com/pere/pere/pro...,1
6550,-1,8,-1,http://sparkdeal.in/secure/evtc2pfn9nlgryeql3gzhyxhdes5ia2nvlqo1v209d7...,1
3946,268,8,117,http://www.mindspring.com/~mfpatton/Tissues.htm...,0
2359,104,16,37,http://uka-iloveyu.890m.com/log.php...,1
3289,199,10,484,http://www.cdmproductions.com/go_figure/homepage.html...,0
4217,173,7,171,http://www.tubularradio.com/...,0
935,-1,-1,-1,http://mundoseco.com.br/tec...,1
3756,117,3,266,http://nagariat-rotem.com/components/com_jumi/files/neteller.account.c...,1
4602,41,7,152,http://vega-books.com/language/fr-FR/.as/Alibaba.com.php?userid=abuse@...,1
5522,-1,-1,-1,http://www.toltentour.cl/omoes/dpbx/...,1
1601,201,27,0,http://www.vterrain.org/...,0
77,15,9,381,http://savingfaithchurch.org/wp-content/plugins/update/products/index....,1
2708,-1,-1,-1,http://www.chilipepperindian.com.au/log/...,1
997,-1,-1,-1,http://staff.spd.dcu.ie/johnbcos/transcendental_numbers.htm...,0
49,166,2,283,http://www.netmedicos.com/...,0
3634,-1,-1,-1,http://extampa.com.br/skin/frontend/default/blue/images/catalog/produc...,1
5701,-1,-1,-1,http://looginto.ga//profile.es/login-en/login/...,1
130,-1,14,-1,http://random.finemedia.com.hk/...,1
6868,22,2,75,http://midtownatlantachiropractor.com/ibd/dpbx/index.php...,1
5072,-1,-1,-1,http://www.iol.ie/~mojos/...,0
2483,-1,-1,-1,http://ademas.sn/wp-admin/box/box/...,1
5994,233,31,884,http://www.boyceequipment.com/...,0
4078,144,12,4,http://www.timesnow.tv/...,0
4718,79,5,198,http://thebusbyway.com/...,0
1738,-1,-1,-1,http://pasaraya.co.id/classes/qq.htm...,1
6929,-1,-1,-1,http://woj.com.br/accommodation/page/index.php...,1
6066,57,3,321,http://www.ourhansenfamily.com/wp-includes/images/wlw/sign_in_survey/f...,1
1827,-1,2,-1,http://www.lsis.org.in/wp-content/m.usaa.com/inet/...,1
1333,174,6,216,http://www.fairtradecoffee.org/...,0
3570,91,5,202,http://www.icubeng.com/about/personal/MicrosoftEmailUpgrade.html...,1
3089,85,11,34,http://autoescuelabaruta.com/capitalone/7b8a38b8e2ba79cf4f016f1f83d7f6...,1
6094,231,9,128,http://hmv.com/...,0
5989,227,25,29,http://www.milibrary.org/...,0
4390,-1,-1,-1,http://www.political-theory.org/...,0
6330,49,11,13,http://outsourcingengines.com/YAHOO%20CENTER/action.html...,1
6754,250,38,802,http://www.harney.com/...,0
380,-1,4,-1,http://metatur.it/tmp/plupload/promocao/6sa5df4g6a8h74s6v5hnb4s6v54a6s...,1
4549,230,10,52,http://www.funbrain.com/linejump/...,0
2356,39,9,97,http://www.superliquorsct.com/...,0
3046,-1,-1,-1,http://accsaccessrestore.be/FV5SUNMAE5ATGQLLE6MX/?LOB=Zienrfon...,1
4630,-1,-1,-1,http://dietadeluxe.pl/wp-admin/confirmation/question.php...,1
209,44,4,230,http://www.iofferauctions.com/wp-admin/network/documents/0/b4ddd630a83...,1
2403,18,6,189,http://konarkresearch.com/wp-includes/usaa/...,1
3443,235,65,576,http://www.aacardi.com/...,0
2969,254,34,2311,http://www.serendipitea.com/...,0
5571,-1,-1,-1,http://gokpr.by/id/manage/customer/check/3e1bc81e1fc18c4324e366cf18efe...,1
4476,228,12,8,http://www.perfumeshopping.com/...,0
5940,186,8,190,http://perfumepurveyors.com/...,0
3155,5,7,150,http://www.otomatiksanzimandenizli.net/drop/index.html...,1
603,57,-1,-83,http://www.auberge-gaillard.fr/lib/eze/p/signin/A810D6C902/login.php?c...,1
3816,254,58,1878,http://www.merkle.com/...,0
3701,233,19,223,http://www.javajoescoffeehouse.com/...,0
331,83,13,11,http://www.beauloves.co.uk/bg/online.php...,1
3705,-1,-1,-1,http://www.eia.gov/...,0
6467,65,7,476,http://ypeeserverlink.bugs3.com/aol-1/hmail/aol/index.html...,1
5365,220,20,1335,http://www.rubylane.com/shop/headsupvintage...,0
5920,209,19,333,http://www.saliu.com/theory-of-probability.html...,0
2779,226,14,8,http://hiroba.dqx.jp.isxcl.usa.cc/account/app/svc/login.html...,1
3665,15,45,431,http://www.popolarevicenza.it.buckweld.com/bpvi-web/online/home/BPViGO...,1
903,175,5,199,http://www.jhs82.com/images/dropbox/...,1
2700,-1,1,-1,http://www.truejeans.in/css/ai/indexx.html...,1
1303,244,44,535,http://www.bigelowtea.com/...,0
235,-1,-1,-1,http://www.agfactor.com.au/wp-includes/wells/editedwells/...,1
2075,-1,-1,-1,http://service-account-amazon.cf/ee6f1249b181a6fa261e58f9aefeec53/inde...,1
1846,113,7,1115,http://auction-korea.co.kr/technote7/peace/index.htm/...,1
85,66,6,333,http://www.madridismo.org/...,0
5132,235,53,253,http://www.winestars.com/...,0
46,-1,-1,-1,http://paypal.com-country-x.de/webapps/552199771/id/obj/proceed/form...,1
843,-1,-1,-1,http://www.mista.eu/phpThumb/document/222a7e13bf4c4bbc349c5d3dd89fa456...,1
3045,-1,-1,-1,http://www.pa.msu.edu/~tomanek/...,0
126,217,47,13,http://www.ipcs.org/...,0
6207,163,5,223,http://www.automatsasra.com/...,0
5830,58,2,261,http://www.colorchiapas.com/wellsfargoonline/index/index.php...,1
225,-1,-1,-1,http://naas.ae/acct...,1
6513,-1,-1,-1,http://verify.security.google-policy.us.equipamentosac.com.br/verifica...,1
3459,41,18,160,http://www.thedipstick.com/wp-admin/updat/wellsfargo.com/wellsfargo-on...,1
4088,232,20,213,http://www.marylous.com/...,0
6176,43,17,53,http://www.oncforums.com/femilala/e5d14e7af6e0c3c562474cd9d170860d/...,1
1585,187,41,621,http://cmaaa15.org/wp-content/attachement/2016/document.php...,1
5056,134,10,1043,http://www.technipages.com/...,0
1972,13,11,38,http://ecorenergi.com/CT/dropboxx/dropbox/dropbox/spacebox/index.html...,1
4992,16,8,129,http://www.conexeduc.com/.refresh/page/step2.html...,1
48,73,11,29,http://spacebuilders-lb.com/baddo/G.Docs/index.php...,1
4183,201,39,333,http://www.pressedflower.com/...,0
3991,194,10,85,http://www.jasondoucette.com/worldrecords.html...,0
4633,234,6,1343,http://www.heritagecoffee.com/...,0
1930,53,66,474,http://www.socialstrawberry.com/wp-includes/theme-compat/wellsfargo...,1
1173,10,2,221,http://anawaisehoffice.com/document-invstment/ni/2790ce0a602553f04d9bb...,1
3237,262,1,269,http://members.tripod.com/spainresources/photo.htm...,0
1062,210,6,83,http://www.eventtickets.net/...,0
6603,60,0,345,http://www.comfortcareproducts.co.uk/wp-includes/js/tinymce/themes/adv...,1
3784,-1,-1,-1,http://www.dpistudio.ir/wp-content/plugins/docsign/ed066bc6edf648feb33...,1
2175,199,5,213,http://webbeautystore.com/...,0
2277,234,6,1645,http://shemaroo.com/...,0
2555,-1,-1,-1,http://www.inandout.at/...,0
4352,112,8,417,http://www.online-tech-tips.com/...,0
1534,28,8,134,http://sevilla-dentista.com/templates/system/css/Zone1/...,1
6336,-1,-1,-1,http://topmiss.com.br/entropybanner/usaa.com.ent987383.lomy73.scem/...,1
3839,-1,-1,-1,http://www.ing-schmidt.dk/box...,1
4280,210,6,195,http://www.rheinreport.com/...,0
3137,130,1,20,http://www.yunnansourcing.com/...,0
4121,87,33,1672,http://uppermcdonalds.com/aero/connect_i.php?fid=4...,1
1008,192,12,16,http://www.nativeamericanjobs.com/...,0
1856,15,9,76,http://www.hamzadates.com/new/sess/c9577841a8c370b6752b37c48f5dd5ab/...,1
2650,136,8,127,http://www.projectsjugaad.com/...,0
4849,142,14,127,http://www.expertsforge.com/...,0
6967,62,10,67,http://www.fsmsigorta.com/donfrosh/...,1
4099,173,7,164,http://www.hiandlomodern.com/...,0
6551,-1,-1,-1,http://www.google.com/apps/intl/en/business/...,0
51,12,12,1024,http://anwia.pl/aol/index.htm...,1
6178,28,8,108,http://caturbinagunapersada.com/foto_berita/alibaba/index.php...,1
388,11,109,20,http://lojabiomundo.com/peru/0c902672af83342eda97e52ad4bb7418/...,1
4730,240,72,134,http://www.lords.org/mcc/laws-of-cricket/...,0
5778,-1,-1,-1,http://sigart.acm.org/...,0
2025,18,6,191,http://phauthuatngucuytin.com/libraries/focus/...,1
1427,218,10,898,http://www.readio.com/broadway/broadway1.html...,0
840,-1,-1,-1,http://users.skynet.be/HL-Editions/index.html...,0
6093,37,35,470,http://secure195.servconfig.com/~kontos5/nv/cp/b7720/dir/log.php...,1
3891,-1,-1,-1,http://www.maniadenote.com.br/wp-includes/images/Blessings/pdfdrop/ind...,1
3000,36,12,8,http://www.leighgphotography.com/SERVICE/b8kehxdicufvwv7rtmsi8slw418ig...,1
2528,-1,-1,-1,http://deluz.com.ar/wp-includes/images/Gdoccc/index.php...,1
2377,24,12,10,http://eventosdc.com/c-f/gdoc1/wealthmanager/tt/best...,1
4832,143,1,805,http://www.webfaq.co.uk/...,0
6863,170,22,333,http://myhome.almostmy.com/123kid/left.htm...,1
6389,165,63,303,http://broadwayworld.com/...,0
3886,223,5,222,http://abcnews.go.com/Business/...,0
1115,30,18,165,http://www.spiumatrice.com/feeds/formulario/...,1
3914,23,1,100,http://www.giancarlomoscara.com/layouts/libraries/usaa-secure/usaa-sec...,1
3917,198,42,556,http://r144.com/freelancejobsnews.htm...,0
2751,185,7,162,http://www.tw-wines.com/...,0
3889,97,11,1542,http://elgrandaustralia.com/admin/...,1
270,172,20,144,http://www.soccerbid.co.uk/...,0
3974,205,11,247,http://www.coffeecompass.co.uk/...,0
1511,-1,8,-1,http://fhdk.simply-winspace.it/postal/fr...,1
1266,158,34,333,http://www.gosupercool.com/...,0
6587,9,3,263,http://undiadeinnovacion.com/cgi/login.live.com/accts.php?login.srf?wa...,1
5203,134,10,1607,http://executivehomerents.com/joomla/images/banners/data/.ppl.us/ppl/c...,1
1792,33,3,262,http://www.theplantgrower.com/download/11/EnterYourPIN.htm...,1
87,-1,-1,-1,http://news.bbc.co.uk/sport1/hi/football/teams/m/man_city/6241052.stm...,0
6309,27,21,95,http://medi-surg.co.uk/wp-includes/fonts/8c798a01b3c3e749e55d811be7d3c...,1
271,22,2,304,http://titan-nn.com/cli/css/...,1
1652,-1,-1,-1,http://mista.eu/phpThumb/document/dc6d29f1a4f7fc917ad17a4717c95048/...,1
5919,195,105,160,http://www.shizuokatea.com/...,0
296,106,2,394,http://www.aptclasses.com/...,0
6690,-1,-1,-1,http://www.uniquems.com.do/ooo/Gdoccc...,1
2568,-1,-1,-1,http://uniformesescolares.com.ec/gtex...,1
3312,15,9,84,http://egyptmet.com/apple.it/user12-italy.apple/...,1
367,177,16,262,http://www.careersbychoice.com/...,0
1461,70,74,1367,http://www.wholesalejewelrytown.com/...,0
3604,-1,-1,-1,http://yumero.tk/arc/lendin/SMILING/736b7d8ba7488993bf6c5b406b4d1ca6/...,1
180,143,61,1712,http://www.thunderbolttea.com/...,0
3792,6,6,193,http://www.haloautocillin.com/wp-includes/editedwells/...,1
4760,-1,10,-1,http://giri.in/...,0
6174,70,2,313,http://gz.airplanepilotlessons.com/SUCCESS/f429362ecdeb6d3f09056eae7fa...,1
3008,25,22,430,http://www.emcbilisim.net/AMX/secured/...,1
4285,-1,5,-1,http://www.oxyflow.in/admin/image/gallery/e25f1e7a8168399c647f50c5c40d...,1
4129,-1,-1,-1,http://www.lacrecheenchantee.lu/libraries/joomla/documento/bf49864035a...,1
1274,232,68,528,http://www.liverpoolfc.com/...,0
2541,-1,-1,-1,http://ccmq.com.br/wp-content_/uploads/2012/06/comcastupdate/login.htm...,1
6125,226,14,8,http://secure.square.loginidqx.usa.cc/account/app/svc/login.html...,1
1614,143,12,5,http://www.perforation.biz/...,0
1583,44,4,254,http://www.ingezequielrodriguez.com/img/C99/REDIRECT1.htm...,1
2292,58,14,-1,http://paypalresolu.myjino.ru/payus/1996dd75c6d98ee1f20f9600a73dfd33/I...,1
2946,159,9,191,http://edconline.net/wp-admin/images/document/26f35eebee82fed6137edb86...,1
938,105,15,305,http://www.manchesterunited-mad.co.uk/...,0
6705,-1,-1,-1,http://nordicspice.se/wp-admin/maint/DHL%20AUTO/index.php?rand=13Inbox...,1
450,192,0,371,http://www.darshanarora.com/...,0
1057,227,1,334,http://www.devx.com/dbzone/...,0
3126,71,1,2735,http://www.lecznica-nowysacz.pl/verify/id/welcome/bf294a4f53d58d8bbb51...,1
6219,-1,-1,-1,http://arxiv.org/...,0
1592,214,38,113,http://www.vibrationdata.com/Laplace.htm...,0
1625,226,14,213,http://secure.square.login-svey.usa.cc/...,1
6917,139,5,216,http://verification-accounts.darotob.com/Sign-in/4cb8e97ac8e40a2ef770b...,1
1704,-1,-1,-1,http://looginto.ga//profile.asp/login-ar/login/...,1
901,218,22,1159,http://www.teashop.net/...,0
1724,187,77,245,http://en.wikipedia.org/wiki/Cricket_World_Cup...,0
4145,5,7,75,http://kinaroth.com/ftp/confi/secure/new/web.php...,1
4766,-1,-1,-1,http://chase-update.square7.ch/jxh/...,1
1343,259,5,249,http://ekoinstal.gda.pl/images/swmenufree/transmenu/ii.php?rand=13Inbo...,1
1130,98,10,64,http://server.amitairtravels.com/~doctorbladeco/js/apple/update_accoun...,1
2854,109,11,33,http://www.heathervictoriaheld.com/wp-includes/SimplePie/Data/fbe262b2...,1
4277,205,119,43,http://www.jamboreeindia.com/...,0
2563,223,41,300,http://www.stellacolor.com/...,0
2,226,14,8,http://hiroba.dqx.jp.isrel.usa.cc/account/app/svc/login.html...,1
1811,-1,-1,-1,http://immediatelyconfirmyouraccounttobeabletouseitagain.cncianghuta.n...,1
1715,149,7,186,http://www.reuser.biz/...,0
2311,-1,-1,-1,http://www.teaworld.de/...,0
5312,199,89,207,http://www.greatchem.com/...,0
6861,327,9,9959,http://www.matrox.com/imaging/...,0
3104,206,118,51,http://microtorches.ayay.com/...,0
5555,50,10,68,http://www.hashwanigroup.com/wizzy/dropbox/proposal...,1
1970,213,3,6485,http://greekproducts.com/kokotos/...,0
4581,-1,-1,-1,"http://desbarvadores.com.br/wp-admin/includes/.,/dhlfl.html...",1
6610,216,12,19,http://vermontmapleoutlet.com/js/bookmark/ii.php?email=abuse@spe.sony....,1
3609,-1,-1,-1,http://www.varsityauto.ca/u/ii/...,1
2525,-1,-1,-1,http://www.cs.ucr.edu/~stelo/pattern.html...,0
1152,180,12,5,http://www.abcofcricket.com/cfb1/cfb1.htm...,0
6842,-1,2,-1,http://tec4us.com.mx/includes/us544/1netlgn/...,1
3653,3,9,61,http://paypal.kontox00-kunden-aktualiseren.com/693654/deu/konflict/387...,1
2055,192,36,739,http://www.websearchu.com/2009/...,0
6884,3,9,69,http://www.kathyhomeyou.com/WellsFargo/...,1
475,-1,-1,-1,http://www.afix.by/logs/wellsfargo/verify.php...,1
929,227,13,110,http://www.americanprohaircare.com/...,0
1232,124,8,486,http://www.alliance2121.com/DB/3/btinternet/genericlogin.php...,1
6301,53,7,474,http://forestersrest.com/illumtechnology/filewords/...,1
3158,240,12,8,http://www.parfumelle.com/...,0
992,137,19,193,https://bbrasilclientescadas.websiteseguro.com/segbb/loading.html...,1
4090,208,43,54,http://perennialtearoom.com/...,0
322,-1,-1,-1,http://fb-safety-page.at.ua/safety_page_account.html...,1
4314,32,4,264,http://www.tobeathome.biz/modules/mod_op/das.acesso.sistema191050/gs.p...,1
2831,115,5,617,http://www.informationcratax-user.from-nm.com/adminusertaxonlineupdate...,1
4737,226,38,1203,http://www.kiwipower.com/...,0
245,-1,-1,-1,http://www.arnobayholidayrentalhome.com.au/wells%20fargo/admin/questio...,1
4897,162,6,182,http://www.sevencups.com/...,0
680,-1,-1,-1,http://gemopia.cn/...,0
2344,119,1,866,http://www.buzzandfuzz.com/...,0
2264,94,13,310,http://www.torontostle.com/Documents/apple/...,1
619,40,32,28,http://www.guangdongindustries.com/templates/fidelity/warp/helpers/upd...,1
295,-1,-1,-1,https://www.casaesua.com.br/image/cache/data/WWW./CREDICARD/-/INTERNET...,1
2604,131,1,325,http://www.classicalmusicinstitute.com/...,0
599,40,8,132,http://everhealing.com/wp-content/themes/GOOGLEDOC...,1
6743,-1,-1,-1,http://immediatelyconfirmyouraccounttobeabletouseitagain.cncianghuta.n...,1
3164,-1,-1,-1,http://houseportrait.eu/blog/wp-content/wp-includes/gdoc/7383616a1a81e...,1
4778,0,12,4,http://www.tarshi.org/...,0
5541,228,84,655,http://www.celestialseasonings.com/...,0
2967,11,1,2,http://irastrum.com/wp-admin/mail.yahoo.com/...,1
6036,9,3,270,http://grex-pro.com/AOL/aol.htm...,1
618,-1,-1,-1,http://alzt.tau.ac.il/~michaelg/yaooos/...,0
1694,21,3,255,http://www.artycotallercreativo.com/libraries/legacy/log/beveiliging/i...,1
379,-1,-1,-1,http://www.golftechnologies.com.au/invite/dropbox...,1
286,39,9,82,http://khicongnghiepmiennam.com/images/css/https/...,1
4338,20,4,251,http://sun-consulting.co.uk/libraries/GDocs2015/...,1
1873,-1,5,-1,http://oxyflow.in/admin/image/gallery/a04550ddca318d1f48b107f5e78cf278...,1
1077,184,5,1371,http://www.e-bestresumes.com/...,0
3584,177,63,61,http://www.resume-resource.com/...,0
2480,154,14,1415,http://www.learnaboutrobots.com/...,0
1976,137,7,26,http://garagefilms.net/wp-admin/js/rocky/wild/298871013d91e823f4c9c832...,1
80,229,11,65,http://www.concordiaexpeditions.com/luckypilot/...,0
452,-1,-1,-1,http://igcc.ucsd.edu/...,0
4028,155,1,740,http://kayo.pl/bosmet/googledocs/login.php?l=_JeHFUq_VJOXJoGYDw_OXK0K0...,1
1558,13,11,67,http://www.gsconsultingcpa.com/templates/db_super/...,1
5694,-1,-1,-1,http://132.148.16.111/santa/tmp/aaf.htm...,1
6820,46,2,-1,http://a-fire.ru/pma/pmd/styles/alibaba/index.php...,1
809,-1,-1,-1,http://interfacemedicare.ma/modules/01/others?rand=13InboxLightaspxn.1...,1
3498,-1,-1,-1,http://www.football.co.uk/profiles/players/rio-ferdinand/7225...,0
863,226,14,8,http://hiroba.dqx.jp.imoxl.usa.cc/account/app/svc/login.html...,1
5285,182,58,123,http://isbn-international.org/...,0
2409,-1,-1,-1,http://www.dinastiaacessorios.com.br/js/lib/x0drwxr-xr-x0x/6391940d2da...,1
5301,255,9,106,http://www.informationweek.com/iw500/...,0
4199,-1,-1,-1,http://www.cs.cmu.edu/afs/cs.cmu.edu/user/mleone/web/language/projects.html...,0
2579,192,11,46,http://allaboutliverpoolfc.blogspot.com/...,0
5349,196,92,737,http://www.bluefrogchocolates.com/...,0
4628,205,11,58,http://www.msebindia.com/...,0
4522,134,58,104,http://somebodysmothers.com/...,0
265,184,8,127,http://www.gtislig.org/...,0
1200,-1,-1,-1,http://sfp.ucdavis.edu/...,0
2138,192,12,193,http://www.cheshiregunroom.com/...,0
3733,78,42,1087,http://dpboxviewer.com.208-91-198-99.plesk-web17.webhostbox.net/...,1
5067,167,13,333,http://www.politicaltheory.info/...,0
1273,-1,-1,-1,http://www.math.ethz.ch/EMIS/ELibM.html...,0
4369,-1,-1,-1,http://www.stampamoveis.com.br/js/lib/dropbx/...,1
3937,-1,-1,-1,http://html.holidaycoasttours.com.au/Secured...,1
4872,-1,-1,-1,http://www.odmplumbing.com.au/minn/pin.php...,1
5380,-1,8,-1,http://fhdk.simply-winspace.it/postal/fr/manage.compte...,1
6040,7,5,222,http://www.oyuny.com/wp-content/themes/Boutique/cache/confirm-your-acc...,1
2296,-1,-1,-1,http://www.math.oregonstate.edu/~show/docs/pde.html...,0
3190,230,82,477,http://gvs.linx.com/wp-content/servi/fr/doss...,1
5998,227,25,1639,http://www.kindermagic.com/...,0
1114,214,14,410,http://www.calerga.com/...,0
1033,169,11,50,http://www.fatcatscones.com/...,0
222,232,8,122,http://www.fruits-passion.com/...,0
1094,36,0,369,http://www.pc-ips.com/components/com_users/controllers/assure_somtc=tr...,1
1224,203,13,1056,http://www.theatreguidelondon.co.uk/...,0
3802,85,11,1,http://www.autodefentsa.info/programaslapila/chase.summary/8fef23943d3...,1
4289,222,18,1988,http://www.ohdanishbakery.com/...,0
201,-1,58,-1,http://www.pifa.co.in/...,0
6816,182,58,109,http://www.istanbulexpressonline.com/...,0
1835,-1,-1,-1,http://www.blooming.com.my/...,0
6769,-1,-1,-1,http://plato.stanford.edu/entries/equality/...,0
3256,10,2,298,http://naturalelementbilliards.com/~wwfound/wp-admin/USAAI/QSAAID/Iogi...,1
2599,104,16,37,http://m2000.890m.com/qua1.php...,1
312,7,5,154,http://web.kiaanevents.com/pagedoc/f2db556fc453b4338be806bd44e81fe6...,1
2154,197,7,1380,http://www.i-cynic.com/...,0
4970,56,4,255,http://barnawater.com/Logos/secured/file4...,1
5271,204,12,220,http://www.manorresources.co.uk/...,0
5100,209,31,167,http://www.monasterycandy.com/...,0
6557,162,6,556,http://www.woodenwinebox.co.uk/...,0
825,86,-1,400,http://touring-india.chez-alice.fr/...,0
2772,67,5,106,http://updateaccount-paypalservices.rhcloud.com/Log/login/card_info.ph...,1
6685,207,9,54,http://www.apachego.com/...,0
206,-1,8,138,http://www.ttt.co.uk/...,0
1961,-1,-1,-1,http://www.maths.gla.ac.uk/~ajb/course-notes.html...,0
1576,3,9,25,http://chinasmi.net/zhj/archive...,1
4650,247,5,275,https://midnightrecords.com/...,0
1011,53,7,526,http://libra.glowi.net/finance/NewUser/Login/sign-in/...,1
2319,185,18,197,http://seguranca-i-tau.webcindario.com/Dispositivo_fisica_juridica_Uni...,1
5662,28,8,117,http://barosana.com/4c424f799ca85d82f1dbc859255311af/start.php?cbcuser...,1
1075,-1,-1,-1,http://www.biab.ac.uk/...,0
2601,2,10,72,http://onlinedaa.com...,1
5699,71,13,22,http://emdintegration.com/noclient/online/?bidderblocklogin&amp;hc=1&a...,1
3276,-1,-1,-1,http://www.eestermanswagenberg.nl/images/c123fa8b1c51dd2d75c96c82af047...,1
4194,239,13,422,http://www.schoolexpress.com/...,0
898,-1,-1,-1,http://w9udyd7n7.homepage.t-online.de/hase...,1
2357,235,5,1812,http://www.davisframe.com/usaalogin/efc40eaa002f92af3ba487daa70b16cf/...,1
3347,144,0,356,http://www.firestonecompleteautocare.com/...,0
1134,54,6,-1,http://thewebpeople.sg/wr/cd/verification.php...,1
5103,-1,-1,-1,http://paypal.com.signin.au.webapps.mpp.home.signin.country.unitedking...,1
3041,-1,-1,-1,http://account-google-com.ngate.my/c44cca401760e0c1e12587f9b833f8e5/...,1
552,35,1,347,http://mp-images-disable-2016.fulba.com/index.htm...,1
1243,48,12,64,http://www.centralamericatravelers.com/gin-bin/dpbx/...,1
3681,177,3,304,http://www.indiaresults.com/...,0
4573,53,7,474,http://forestersrest.com/aichtechnologies/filewords/index.php...,1
909,-1,-1,-1,http://www.uwo.ca/olympic/...,0
4089,109,11,20,http://barcelonafans.org/...,0
1726,238,2,323,http://cricket.123india.com/...,0
1540,220,44,297,http://www.citigroup.com/...,0
4459,-1,-1,-1,http://evangelistaadvogados.com.br/newdrop/deiswe...,1
3880,5,7,24,http://southeastproparty.org/login-dcs/579053c65c37832e852adda3df7c40a...,1
1539,231,9,58,http://www.piegourmet.com/...,0
656,26,10,68,http://prioritybookkeepingct.com/capital/...,1
3787,300,48,368,http://publish.aps.org/PACS/...,0
2613,-1,-1,-1,http://www.pon.harvard.edu/...,0
3924,144,48,439,http://www.johnandkiras.com/...,0
5837,-1,-1,-1,http://www.amlib.ch/...,0
4594,37,11,972,http://handasapc.com/htd4.html...,1
